Date/Time	Flow (cms)	Stream Temperature (*C)		Cloudiness (0 - 1)	Wind Speed (m/s)	Relative Humidity (0 - 1)	Air Temp (*C)	Stream Temp (*C)	Cloudiness (0 - 1)	Wind Speed (m/s)	Relative Humidity (0 - 1)	Air Temp (*C)	Stream Temp (*C)
7/26/01 10:00	3.00000	14.6		0.0	0.1	1.0	16.6	14.6	0.0	0.8	0.4	21.7	18.8
7/26/01 11:00	3.00000	14.6		0.0	0.1	1.0	16.7	14.6	0.0	0.8	0.3	24.4	19.9
7/26/01 12:00	3.00000	14.7		0.0	0.1	1.0	16.9	14.7	0.0	0.8	0.3	26.1	21.1
7/26/01 13:00	3.00000	14.9		0.0	0.1	1.0	17.2	14.9	0.0	0.8	0.2	27.8	22.2
7/26/01 14:00	3.00000	15.0		0.0	0.1	1.0	17.5	15.0	0.0	1.0	0.2	31.1	23.1
7/26/01 15:00	3.00000	15.4		0.0	0.1	1.0	18.4	15.4	0.0	1.3	0.2	32.2	23.6
7/26/01 16:00	3.00000	15.6		0.0	0.1	0.9	18.9	15.6	0.0	1.5	0.1	33.3	24.0
7/26/01 17:00	3.00000	15.8		0.0	0.1	0.9	18.8	15.8	0.0	1.0	0.1	35.0	24.2
7/26/01 18:00	3.00000	16.0		0.0	0.1	0.9	18.7	16.0	0.0	3.1	0.2	33.9	24.0
7/26/01 19:00	3.00000	15.9		0.0	0.1	0.9	18.9	15.9	0.0	2.8	0.2	32.2	23.9
7/26/01 20:00	3.00000	16.1		0.0	0.1	0.9	19.1	16.1	0.0	2.6	0.2	30.0	23.4
7/26/01 21:00	3.00000	16.1		0.0	0.1	0.9	19.5	16.1	0.0	1.8	0.2	27.2	22.9
7/26/01 22:00	3.00000	16.0		0.0	0.1	0.9	19.9	16.0	0.0	1.0	0.3	22.8	22.1
7/26/01 23:00	3.00000	16.0		0.0	0.1	0.9	19.9	16.0	0.0	1.0	0.3	21.7	21.4
7/27/01 0:00	3.00000	16.0		0.0	0.1	0.9	20.1	16.0	0.0	0.8	0.3	21.1	20.8
7/27/01 1:00	3.00000	16.0		0.0	0.1	0.8	21.3	16.0	0.0	0.0	0.4	20.0	20.3
7/27/01 2:00	3.00000	15.9		0.0	0.1	0.8	22.1	15.9	0.0	0.0	0.4	17.8	19.7
7/27/01 3:00	3.00000	15.8		0.0	0.1	0.8	22.4	15.8	0.0	1.3	0.5	16.1	19.2
7/27/01 4:00	3.00000	15.6		0.0	0.1	0.7	22.9	15.6	0.0	0.0	0.5	15.6	18.8
7/27/01 5:00	3.00000	15.5		0.0	0.1	0.7	23.8	15.5	0.0	0.8	0.6	14.4	18.3
7/27/01 6:00	3.00000	15.3		0.0	0.1	0.7	23.7	15.3	0.0	0.0	0.6	14.4	18.0
7/27/01 7:00	3.00000	15.1		0.0	0.1	0.7	24.2	15.1	0.0	0.0	0.6	14.4	17.8
7/27/01 8:00	3.00000	15.1		0.0	0.1	0.6	24.5	15.1	0.0	0.0	0.5	16.7	17.7
7/27/01 9:00	3.00000	15.0		0.0	0.1	0.6	25.1	15.0	0.0	0.8	0.4	20.0	18.0
7/27/01 10:00	3.00000	14.9		0.0	0.1	0.6	25.5	14.9	0.0	0.0	0.4	21.1	18.6
7/27/01 11:00	3.00000	14.9		0.0	0.1	0.6	25.7	14.9	0.0	0.0	0.4	23.3	19.7
7/27/01 12:00	3.00000	15.1		0.0	0.1	0.6	26.0	15.1	0.0	1.0	0.3	26.1	21.0
7/27/01 13:00	3.00000	15.3		0.0	0.1	0.6	26.2	15.3	0.0	1.0	0.3	27.8	22.2
7/27/01 14:00	3.00000	15.4		0.0	0.1	0.6	26.1	15.4	0.0	1.5	0.2	30.0	23.2
7/27/01 15:00	3.00000	15.7		0.0	0.1	0.6	26.3	15.7	0.0	2.1	0.2	32.2	23.7
7/27/01 16:00	3.00000	15.9		0.0	0.1	0.6	26.6	15.9	0.0	2.6	0.1	32.8	24.2
7/27/01 17:00	3.00000	16.1		0.0	0.1	0.5	26.4	16.1	0.0	2.6	0.1	32.8	24.2
7/27/01 18:00	3.00000	16.3		0.0	0.1	0.5	26.5	16.3	0.0	3.1	0.2	31.7	23.9
7/27/01 19:00	3.00000	16.6		0.0	0.1	0.5	27.0	16.6	0.0	2.8	0.2	30.0	23.4
7/27/01 20:00	3.00000	16.7		0.0	0.1	0.5	27.5	16.7	0.0	2.8	0.2	27.8	22.9
7/27/01 21:00	3.00000	16.8		0.0	0.1	0.5	27.6	16.8	0.0	2.1	0.3	25.6	22.2
7/27/01 22:00	3.00000	16.9		0.0	0.1	0.5	27.7	16.9	0.0	1.3	0.3	23.3	21.4
7/27/01 23:00	3.00000	16.9		0.0	0.1	0.5	27.8	16.9	0.0	0.0	0.4	21.7	20.8
7/28/01 0:00	3.00000	16.9		0.0	0.1	0.5	27.8	16.9	0.0	0.0	0.4	19.4	20.2
7/28/01 1:00	3.00000	16.9		0.0	0.1	0.5	27.9	16.9	0.0	0.0	0.5	19.4	19.7
7/28/01 2:00	3.00000	16.8		0.0	0.1	0.5	28.4	16.8	0.0	1.0	0.5	19.4	19.2
7/28/01 3:00	3.00000	16.7		0.0	0.1	0.5	28.4	16.7	0.0	0.8	0.6	18.3	18.8
7/28/01 4:00	3.00000	16.4		0.0	0.1	0.5	29.1	16.4	0.0	0.8	0.6	16.1	18.3
7/28/01 5:00	3.00000	16.2		0.0	0.1	0.5	29.3	16.2	0.0	0.8	0.6	16.7	18.0
7/28/01 6:00	3.00000	16.0		0.0	0.1	0.5	29.1	16.0	0.0	0.0	0.6	15.6	17.7
7/28/01 7:00	3.00000	15.7		0.0	0.1	0.5	28.4	15.7	0.0	0.8	0.6	16.1	17.5
7/28/01 8:00	3.00000	15.6		0.0	0.1	0.5	28.2	15.6	0.0	0.8	0.6	17.8	17.5
7/28/01 9:00	3.00000	15.5		0.0	0.1	0.5	28.3	15.5	0.0	0.8	0.5	18.3	17.8
7/28/01 10:00	3.00000	15.4		0.0	0.1	0.5	28.5	15.4	0.0	0.8	0.5	20.6	18.6
7/28/01 11:00	3.00000	15.5		0.0	0.1	0.5	28.3	15.5	0.0	1.3	0.4	21.7	19.5
7/28/01 12:00	3.00000	15.6		0.0	0.1	0.4	29.0	15.6	0.0	1.0	0.4	23.9	20.6
7/28/01 13:00	3.00000	15.7		0.0	0.1	0.4	29.0	15.7	0.0	0.8	0.4	25.0	21.9
7/28/01 14:00	3.00000	15.9		0.0	0.1	0.4	29.2	15.9	0.0	0.8	0.3	26.1	22.6
7/28/01 15:00	3.00000	16.1		0.0	0.1	0.4	29.3	16.1	0.0	0.8	0.3	28.3	23.2
7/28/01 16:00	3.00000	16.4		0.0	0.1	0.4	29.9	16.4	0.0	2.8	0.3	28.9	23.6
7/28/01 17:00	3.00000	16.8		0.0	0.1	0.4	29.6	16.8	0.0	2.8	0.3	29.4	23.4
7/28/01 18:00	3.00000	17.1		0.0	0.1	0.4	29.4	17.1	0.0	3.3	0.3	28.9	23.2
7/28/01 19:00	3.00000	17.5		0.0	0.1	0.4	29.8	17.5	0.0	3.3	0.3	27.2	22.9
7/28/01 20:00	3.00000	17.7		0.0	0.1	0.5	29.7	17.7	0.0	3.6	0.3	25.6	22.6
7/28/01 21:00	3.00000	17.8		0.0	0.1	0.5	29.1	17.8	0.0	2.3	0.4	23.3	22.1
7/28/01 22:00	3.00000	17.9		0.0	0.1	0.5	28.6	17.9	0.0	1.8	0.4	21.7	21.6
7/28/01 23:00	3.00000	17.9		0.0	0.1	0.5	28.2	17.9	0.0	1.0	0.5	20.6	21.1
7/29/01 0:00	3.00000	17.7		0.0	0.1	0.5	27.9	17.7	0.0	0.0	0.5	19.4	20.5
7/29/01 1:00	3.00000	17.6		0.0	0.1	0.6	27.1	17.6	0.0	0.0	0.5	18.3	19.9
7/29/01 2:00	3.00000	17.3		0.0	0.1	0.6	27.0	17.3	0.0	0.0	0.6	17.2	19.4
7/29/01 3:00	3.00000	17.0		0.0	0.1	0.7	27.0	17.0	0.0	0.0	0.6	16.1	18.9
7/29/01 4:00	3.00000	16.2		0.0	0.1	0.7	26.9	16.2	0.0	1.5	0.7	15.6	18.4
7/29/01 5:00	3.00000	15.9		0.0	0.1	0.6	26.5	15.9	0.0	0.0	0.7	13.9	18.1
7/29/01 6:00	3.00000	15.8		0.0	0.1	0.6	25.9	15.8	0.0	0.0	0.8	13.3	17.7
7/29/01 7:00	3.00000	15.7		0.0	0.1	0.6	25.6	15.7	0.0	0.0	0.7	13.9	17.5
7/29/01 8:00	3.00000	15.7		0.0	0.1	0.7	25.0	15.7	0.0	0.0	0.7	15.6	17.5
7/29/01 9:00	3.00000	15.7		0.0	0.1	0.8	23.9	15.7	0.0	0.8	0.6	17.2	17.7
7/29/01 10:00	3.00000	15.7		0.0	0.1	0.8	22.9	15.7	0.0	0.0	0.6	18.9	18.3
7/29/01 11:00	3.00000	15.7		0.0	0.1	0.9	22.4	15.7	0.0	1.3	0.5	21.1	19.1
7/29/01 12:00	3.00000	15.8		0.0	0.1	0.9	22.0	15.8	0.0	1.0	0.4	22.8	19.4
7/29/01 13:00	3.00000	15.9		0.0	0.1	0.9	21.7	15.9	0.0	1.8	0.4	24.4	19.9
7/29/01 14:00	3.00000	15.9		0.0	0.1	0.9	21.2	15.9	0.8	1.5	0.3	23.9	20.3
7/29/01 15:00	3.00000	16.0		0.0	0.1	0.8	20.9	16.0	0.2	1.3	0.3	25.0	20.5
7/29/01 16:00	3.00000	16.0		0.0	0.1	0.9	20.5	16.0	1.0	2.6	0.3	25.0	20.3
7/29/01 17:00	3.00000	16.1		0.0	0.1	0.8	20.4	16.1	0.8	3.1	0.5	22.2	20.3
7/29/01 18:00	3.00000	16.2		0.0	0.1	0.9	20.2	16.2	1.0	2.3	0.4	21.7	20.3
7/29/01 19:00	3.00000	16.2		0.0	0.1	0.9	20.0	16.2	1.0	1.5	0.4	21.1	20.2
7/29/01 20:00	3.00000	16.3		0.0	0.1	0.9	19.6	16.3	1.0	1.5	0.4	20.6	20.0
7/29/01 21:00	3.00000	16.2		0.0	0.1	0.9	19.5	16.2	1.0	2.1	0.5	19.4	19.7
7/29/01 22:00	3.00000	15.9		0.0	0.1	0.9	19.2	15.9	1.0	2.6	0.7	17.2	19.4
7/29/01 23:00	3.00000	15.5		0.0	0.1	1.0	19.0	15.5	1.0	3.1	0.7	16.1	19.2
7/30/01 0:00	3.00000	15.1		0.0	0.1	1.0	18.6	15.1	1.0	2.1	0.8	15.0	18.9
7/30/01 1:00	3.00000	15.0		0.0	0.1	1.0	18.3	15.0	1.0	1.5	0.8	15.0	18.8
7/30/01 2:00	3.00000	14.9		0.0	0.1	1.0	18.3	14.9	1.0	1.5	0.9	14.4	18.6
7/30/01 3:00	3.00000	14.8		0.0	0.1	1.0	18.3	14.8	1.0	1.5	0.9	14.4	18.3
7/30/01 4:00	3.00000	14.6		0.0	0.1	1.0	18.3	14.6	1.0	1.0	0.9	13.9	18.1
7/30/01 5:00	3.00000	14.6		0.0	0.1	1.0	18.1	14.6	1.0	0.8	0.9	13.9	18.0
7/30/01 6:00	3.00000	14.4		0.0	0.1	1.0	17.8	14.4	1.0	0.8	0.9	13.9	17.8
7/30/01 7:00	3.00000	14.4		0.0	0.1	1.0	17.5	14.4	1.0	0.8	0.9	13.9	17.7
7/30/01 8:00	3.00000	14.4		0.0	0.1	1.0	17.1	14.4	1.0	0.0	0.9	13.9	17.7
7/30/01 9:00	3.00000	14.3		0.0	0.1	1.0	16.8	14.3	1.0	0.0	0.9	15.0	17.8
7/30/01 10:00	3.00000	14.4		0.0	0.1	1.0	16.7	14.4	1.0	0.0	0.8	16.7	18.3
7/30/01 11:00	3.00000	14.5		0.0	0.1	1.0	16.5	14.5	0.4	0.0	0.7	18.3	19.1
7/30/01 12:00	3.00000	14.7		0.0	0.1	1.0	16.1	14.7	0.8	1.3	0.6	20.0	19.7
7/30/01 13:00	3.00000	15.0		0.0	0.1	1.0	15.9	15.0	0.0	1.0	0.5	21.7	20.8
7/30/01 14:00	3.00000	15.2		0.0	0.1	1.0	15.7	15.2	0.0	1.8	0.4	22.8	20.8
7/30/01 15:00	3.00000	15.6		0.0	0.1	1.0	15.6	15.6	0.0	2.1	0.4	23.3	20.8
7/30/01 16:00	3.00000	15.7		0.0	0.1	1.0	15.4	15.7	0.8	3.3	0.4	25.0	21.0
7/30/01 17:00	3.00000	15.8		0.0	0.1	1.0	15.6	15.8	0.4	2.3	0.4	23.9	21.1
7/30/01 18:00	3.00000	16.0		0.0	0.1	1.0	15.6	16.0	0.0	3.1	0.4	23.9	21.0
7/30/01 19:00	3.00000	15.9		0.0	0.1	1.0	15.2	15.9	0.0	2.6	0.4	22.8	20.8
7/30/01 20:00	3.00000	15.8		0.0	0.1	1.0	15.0	15.8	0.0	2.6	0.5	21.1	20.5
7/30/01 21:00	3.00000	15.8		0.0	0.1	1.0	14.9	15.8	0.0	1.5	0.6	19.4	20.2
7/30/01 22:00	3.00000	15.6		0.0	0.1	1.0	14.8	15.6	0.0	0.8	0.6	18.3	19.9
7/30/01 23:00	3.00000	15.6		0.0	0.1	1.0	14.7	15.6	0.0	0.8	0.7	16.1	19.4
7/31/01 0:00	3.00000	15.6		0.0	0.1	1.0	14.9	15.6	0.0	1.0	0.7	15.6	19.1
7/31/01 1:00	3.00000	15.5		0.0	0.1	1.0	15.0	15.5	0.0	0.8	0.7	15.6	18.6
7/31/01 2:00	3.00000	15.3		0.0	0.1	1.0	14.7	15.3	0.0	0.0	0.7	14.4	18.1
7/31/01 3:00	3.00000	15.2		0.0	0.1	1.0	14.4	15.2	0.0	0.0	0.8	13.3	17.7
7/31/01 4:00	3.00000	15.0		0.0	0.1	1.0	14.5	15.0	0.0	0.8	0.8	12.2	17.4
7/31/01 5:00	3.00000	15.0		0.0	0.1	1.0	14.5	15.0	0.0	0.0	0.9	11.7	16.9
7/31/01 6:00	3.00000	14.7		0.0	0.1	1.0	14.5	14.7	0.0	0.8	0.9	11.1	16.6
7/31/01 7:00	3.00000	14.5		0.0	0.1	1.0	14.4	14.5	0.0	0.8	0.9	11.7	16.5
7/31/01 8:00	3.00000	14.4		0.0	0.1	1.0	14.6	14.4	0.4	0.0	0.9	11.7	16.5
7/31/01 9:00	3.00000	14.3		0.0	0.1	1.0	14.6	14.3	0.0	1.0	0.7	15.0	16.6
7/31/01 10:00	3.00000	14.3		0.0	0.1	1.0	14.4	14.3	0.0	1.3	0.7	17.2	17.4
7/31/01 11:00	3.00000	14.5		0.0	0.1	1.0	14.2	14.5	0.0	1.0	0.6	19.4	18.4
7/31/01 12:00	3.00000	14.7		0.0	0.1	1.0	14.4	14.7	0.0	1.0	0.5	22.2	19.5
7/31/01 13:00	3.00000	15.0		0.0	0.1	1.0	14.5	15.0	0.0	1.3	0.3	24.4	20.6
7/31/01 14:00	3.00000	15.3		0.0	0.1	1.0	14.0	15.3	0.0	1.3	0.2	25.6	21.4
7/31/01 15:00	3.00000	15.5		0.0	0.1	1.0	13.8	15.5	0.0	1.5	0.3	27.2	21.9
7/31/01 16:00	3.00000	16.0		0.0	0.1	1.0	13.8	16.0	0.0	1.3	0.2	28.9	22.4
7/31/01 17:00	3.00000	16.0		0.0	0.1	1.0	14.0	16.0	0.0	1.0	0.3	28.9	22.4
7/31/01 18:00	3.00000	16.1		0.0	0.1	1.0	14.0	16.1	0.0	2.3	0.3	28.9	22.4
7/31/01 19:00	3.00000	16.4		0.0	0.1	1.0	13.8	16.4	0.0	2.6	0.3	28.9	22.1
7/31/01 20:00	3.00000	16.4		0.0	0.1	1.0	13.7	16.4	0.0	2.3	0.3	26.7	21.8
7/31/01 21:00	3.00000	16.4		0.0	0.1	1.0	13.7	16.4	0.0	2.1	0.3	22.8	21.3
7/31/01 22:00	3.00000	16.4		0.0	0.1	1.0	13.7	16.4	0.0	0.0	0.4	21.1	20.6
7/31/01 23:00	3.00000	16.4		0.0	0.1	1.0	13.7	16.4	0.0	0.8	0.4	18.9	20.2
8/1/01 0:00	3.00000	16.2		0.0	0.1	1.0	13.3	16.2	0.0	0.0	0.5	18.3	19.5
8/1/01 1:00	3.00000	16.1		0.0	0.1	1.0	13.2	16.1	0.0	0.0	0.5	16.7	19.1
8/1/01 2:00	3.00000	16.0		0.0	0.1	1.0	13.1	16.0	0.0	0.0	0.5	16.7	18.8
8/1/01 3:00	3.00000	15.7		0.0	0.1	1.0	13.3	15.7	0.0	0.0	0.6	13.9	18.3
8/1/01 4:00	3.00000	15.4		0.0	0.1	1.0	13.4	15.4	0.0	0.0	0.7	13.3	18.0
8/1/01 5:00	3.00000	15.0		0.0	0.1	1.0	13.7	15.0	0.0	0.0	0.7	12.2	17.5
8/1/01 6:00	3.00000	15.0		0.0	0.1	1.0	13.9	15.0	0.0	0.0	0.7	12.2	17.4
8/1/01 7:00	3.00000	14.6		0.0	0.1	1.0	13.9	14.6	0.0	0.0	0.7	12.2	17.1
8/1/01 8:00	3.00000	14.5		0.0	0.1	1.0	13.9	14.5	0.0	0.0	0.7	14.4	17.1
8/1/01 9:00	3.00000	14.4		0.0	0.1	1.0	14.2	14.4	0.0	0.0	0.6	16.7	17.2
8/1/01 10:00	3.00000	14.3		0.0	0.1	1.0	15.3	14.3	0.0	0.8	0.5	19.4	17.8
8/1/01 11:00	3.00000	14.4		0.0	0.1	1.0	16.1	14.4	0.0	1.0	0.4	22.2	18.8
8/1/01 12:00	3.00000	14.5		0.0	0.1	1.0	16.7	14.5	0.0	0.8	0.3	25.0	19.7
8/1/01 13:00	3.00000	14.7		0.0	0.1	1.0	17.0	14.7	0.0	1.5	0.3	27.8	20.8
8/1/01 14:00	3.00000	15.0		0.0	0.1	1.0	16.7	15.0	0.0	1.0	0.3	29.4	21.8
8/1/01 15:00	3.00000	15.2		0.0	0.1	1.0	17.0	15.2	0.0	1.3	0.2	31.1	22.2
8/1/01 16:00	3.00000	15.6		0.0	0.1	1.0	17.9	15.6	0.0	3.1	0.2	32.2	22.7
8/1/01 17:00	3.00000	15.9		0.0	0.1	1.0	18.9	15.9	0.0	4.1	0.2	32.8	22.7
8/1/01 18:00	3.00000	16.1		0.0	0.1	0.9	19.6	16.1	0.0	3.3	0.2	32.8	22.6
8/1/01 19:00	3.00000	16.4		0.0	0.1	0.9	20.5	16.4	0.0	3.6	0.3	30.6	22.4
8/1/01 20:00	3.00000	16.4		0.0	0.1	0.8	21.5	16.4	0.0	2.3	0.3	28.9	21.9
8/1/01 21:00	3.00000	16.7		0.0	0.1	0.8	22.1	16.7	0.0	1.8	0.4	26.1	21.6
8/1/01 22:00	3.00000	16.5		0.0	0.1	0.8	22.7	16.5	0.0	0.8	0.5	23.3	21.3
8/1/01 23:00	3.00000	16.5		0.0	0.1	0.7	23.2	16.5	0.0	1.8	0.6	20.6	20.8
8/2/01 0:00	3.00000	16.4		0.0	0.1	0.7	23.7	16.4	0.0	1.0	0.6	20.0	20.3
8/2/01 1:00	3.00000	16.3		0.0	0.1	0.7	24.0	16.3	0.0	0.8	0.6	18.9	19.9
8/2/01 2:00	3.00000	16.0		0.0	0.1	0.7	24.4	16.0	0.0	1.0	0.6	18.9	19.5
8/2/01 3:00	3.00000	15.9		0.0	0.1	0.7	24.7	15.9	0.0	0.0	0.6	17.8	19.1
8/2/01 4:00	3.00000	15.8		0.0	0.1	0.7	25.2	15.8	0.0	0.0	0.7	16.7	18.8
8/2/01 5:00	3.00000	15.3		0.0	0.1	0.6	25.4	15.3	0.0	0.0	0.8	15.0	18.3
8/2/01 6:00	3.00000	15.3		0.0	0.1	0.6	26.0	15.3	0.0	0.0	0.8	13.9	18.0
8/2/01 7:00	3.00000	14.9		0.0	0.1	0.6	26.2	14.9	0.0	0.8	0.8	13.9	17.7
8/2/01 8:00	3.00000	14.9		0.0	0.1	0.5	26.3	14.9	0.0	0.0	0.7	16.1	17.5
8/2/01 9:00	3.00000	14.7		0.0	0.1	0.5	26.5	14.7	0.0	0.0	0.6	18.3	17.7
8/2/01 10:00	3.00000	14.7		0.0	0.1	0.6	26.6	14.7	0.0	0.8	0.5	21.1	18.4
8/2/01 11:00	3.00000	14.8		0.0	0.1	0.5	26.6	14.8	0.0	0.8	0.5	22.8	19.4
8/2/01 12:00	3.00000	15.1		0.0	0.1	0.5	26.9	15.1	0.0	0.8	0.4	25.6	20.5
8/2/01 13:00	3.00000	15.3		0.0	0.1	0.5	27.2	15.3	0.0	1.5	0.3	28.3	21.4
8/2/01 14:00	3.00000	15.5		0.0	0.1	0.5	27.4	15.5	0.0	0.8	0.3	30.0	22.2
8/2/01 15:00	3.00000	15.9		0.0	0.1	0.5	27.6	15.9	0.0	2.3	0.2	31.1	22.9
8/2/01 16:00	3.00000	16.3		0.0	0.1	0.5	27.8	16.3	0.0	1.5	0.2	32.2	23.2
8/2/01 17:00	3.00000	16.4		0.0	0.1	0.5	27.8	16.4	0.0	2.3	0.2	33.3	23.4
8/2/01 18:00	3.00000	16.4		0.0	0.1	0.5	28.2	16.4	0.0	3.3	0.2	32.8	23.1
8/2/01 19:00	3.00000	16.6		0.0	0.1	0.5	28.3	16.6	0.0	2.8	0.1	31.1	22.7
8/2/01 20:00	3.00000	16.7		0.0	0.1	0.5	27.8	16.7	0.0	2.8	0.2	29.4	22.4
8/2/01 21:00	3.00000	16.9		0.0	0.1	0.5	27.5	16.9	0.0	2.8	0.3	26.7	21.9
8/2/01 22:00	3.00000	17.1		0.0	0.1	0.5	28.9	17.1	0.0	2.6	0.4	23.9	21.4
8/2/01 23:00	3.00000	17.1		0.0	0.1	0.5	29.3	17.1	0.0	2.1	0.5	22.8	21.0
8/3/01 0:00	3.00000	17.0		0.0	0.1	0.5	29.1	17.0	0.0	1.8	0.5	21.7	20.6
8/3/01 1:00	3.00000	16.9		0.0	0.1	0.5	28.7	16.9	0.0	1.3	0.5	20.6	20.0
8/3/01 2:00	3.00000	16.7		0.0	0.1	0.5	29.4	16.7	0.0	0.0	0.6	18.9	19.7
8/3/01 3:00	3.00000	16.6		0.0	0.1	0.5	29.7	16.6	0.0	0.8	0.6	17.8	19.2
8/3/01 4:00	3.00000	16.4		0.0	0.1	0.5	29.4	16.4	0.0	0.8	0.7	16.7	18.8
8/3/01 5:00	3.00000	16.3		0.0	0.1	0.4	29.5	16.3	0.0	0.0	0.7	15.6	18.4
8/3/01 6:00	3.00000	16.0		0.0	0.1	0.5	29.4	16.0	0.0	1.0	0.7	15.0	18.0
8/3/01 7:00	3.00000	16.0		0.0	0.1	0.5	30.1	16.0	0.0	0.0	0.7	15.0	17.8
8/3/01 8:00	3.00000	15.8		0.0	0.1	0.5	30.0	15.8	0.0	0.0	0.7	16.7	17.8
8/3/01 9:00	3.00000	15.6		0.0	0.1	0.5	29.6	15.6	0.0	1.3	0.6	18.9	18.1
8/3/01 10:00	3.00000	15.6		0.0	0.1	0.5	28.9	15.6	0.0	1.0	0.5	21.7	18.8
8/3/01 11:00	3.00000	15.6		0.0	0.1	0.5	28.9	15.6	0.0	1.0	0.4	23.9	19.9
8/3/01 12:00	3.00000	15.7		0.0	0.1	0.5	27.8	15.7	0.0	1.8	0.4	26.1	21.0
8/3/01 13:00	3.00000	15.8		0.0	0.1	0.5	27.3	15.8	0.0	2.3	0.3	27.8	21.8
8/3/01 14:00	3.00000	16.0		0.0	0.1	0.5	25.6	16.0	0.0	2.6	0.3	27.8	21.9
8/3/01 15:00	3.00000	16.0		0.0	0.1	0.6	24.0	16.0	0.0	3.9	0.3	28.3	21.9
8/3/01 16:00	3.00000	16.1		0.0	0.1	0.6	23.8	16.1	0.0	4.1	0.3	28.3	22.1
8/3/01 17:00	3.00000	16.3		0.0	0.1	0.6	23.5	16.3	0.0	3.3	0.3	28.3	22.1
8/3/01 18:00	3.00000	16.4		0.0	0.1	0.6	22.7	16.4	0.2	2.8	0.3	27.2	21.9
8/3/01 19:00	3.00000	16.5		0.0	0.1	0.7	22.6	16.5	0.0	3.9	0.3	26.7	21.8
8/3/01 20:00	3.00000	16.4		0.0	0.1	0.6	22.4	16.4	0.0	3.6	0.4	24.4	21.4
8/3/01 21:00	3.00000	16.7		0.0	0.1	0.7	20.8	16.7	0.0	2.8	0.4	22.8	21.1
8/3/01 22:00	3.00000	16.8		0.0	0.1	0.7	20.5	16.8	0.0	2.1	0.5	21.7	20.6
8/3/01 23:00	3.00000	16.6		0.0	0.1	0.7	20.4	16.6	0.0	2.1	0.5	20.6	20.3
8/4/01 0:00	3.00000	16.3		0.0	0.1	0.7	20.6	16.3	0.0	2.1	0.5	20.0	20.0
8/4/01 1:00	3.00000	16.1		0.0	0.1	0.8	20.3	16.1	0.0	1.5	0.6	18.9	19.5
8/4/01 2:00	3.00000	16.0		0.0	0.1	0.8	19.7	16.0	1.0	2.1	0.6	18.3	19.4
8/4/01 3:00	3.00000	15.9		0.0	0.1	0.9	19.1	15.9	0.2	2.1	0.6	17.8	19.1
8/4/01 4:00	3.00000	15.8		0.0	0.1	0.9	19.1	15.8	1.0	1.8	0.6	17.8	18.8
8/4/01 5:00	3.00000	15.6		0.0	0.1	0.9	19.1	15.6	1.0	1.0	0.6	17.2	18.6
8/4/01 6:00	3.00000	15.6		0.0	0.1	0.8	19.3	15.6	1.0	1.3	0.6	17.2	18.3
8/4/01 7:00	3.00000	15.6		0.0	0.1	0.8	19.5	15.6	1.0	1.3	0.7	16.7	18.3
8/4/01 8:00	3.00000	15.5		0.0	0.1	0.8	19.7	15.5	1.0	1.3	0.6	17.8	18.3
8/4/01 9:00	3.00000	15.4		0.0	0.1	0.8	19.1	15.4	1.0	2.1	0.6	17.8	18.4
8/4/01 10:00	3.00000	15.3		0.0	0.1	0.9	17.4	15.3	0.8	0.0	0.6	19.4	19.1
8/4/01 11:00	3.00000	15.4		0.0	0.1	1.0	16.9	15.4	0.0	1.0	0.5	21.1	19.9
8/4/01 12:00	3.00000	15.5		0.0	0.1	1.0	16.7	15.5	0.0	1.3	0.5	22.8	20.8
8/4/01 13:00	3.00000	15.6		0.0	0.1	1.0	16.8	15.6	0.2	2.8	0.4	23.9	21.9
8/4/01 14:00	3.00000	16.0		0.0	0.1	1.0	17.0	16.0	0.2	2.1	0.4	25.0	22.4
8/4/01 15:00	3.00000	16.0		0.0	0.1	1.0	17.1	16.0	0.2	2.1	0.4	25.0	22.9
8/4/01 16:00	3.00000	16.2		0.0	0.1	1.0	17.0	16.2	0.0	1.8	0.4	25.6	23.1
8/4/01 17:00	3.00000	16.4		0.0	0.1	1.0	17.0	16.4	0.0	3.1	0.3	26.7	23.1
8/4/01 18:00	3.00000	16.4		0.0	0.1	1.0	17.0	16.4	0.0	3.1	0.3	26.7	22.9
8/4/01 19:00	3.00000	16.6		0.0	0.1	1.0	16.9	16.6	0.0	2.8	0.4	25.6	22.6
8/4/01 20:00	3.00000	16.8		0.0	0.1	1.0	16.9	16.8	0.0	2.1	0.4	24.4	22.2
8/4/01 21:00	3.00000	17.0		0.0	0.1	1.0	16.9	17.0	0.0	1.8	0.5	22.2	21.9
8/4/01 22:00	3.00000	17.1		0.0	0.1	1.0	17.0	17.1	0.0	0.0	0.5	20.6	21.4
8/4/01 23:00	3.00000	17.1		0.0	0.1	1.0	16.9	17.1	0.0	0.8	0.5	18.9	21.0
8/5/01 0:00	3.00000	17.1		0.0	0.1	1.0	16.9	17.1	0.0	0.8	0.6	17.8	20.3
8/5/01 1:00	3.00000	17.1		0.0	0.1	1.0	16.9	17.1	0.0	0.8	0.6	18.3	19.9
8/5/01 2:00	3.00000	16.9		0.0	0.1	1.0	16.9	16.9	0.0	0.8	0.7	16.1	19.2
8/5/01 3:00	3.00000	16.7		0.0	0.1	1.0	16.9	16.7	0.0	0.0	0.7	16.1	18.8
